Options:
Model:                           Independent Contrasts
Tree File Name:                  cs_og.trees
Data File Name:                  cs_vr_og.txt
Log File Name:                   cs_vr_og.txt.log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1415656694
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   4000
Iterations:                      10000000
Burn in:                         6000000
MCMC ML Start:                   False
Schedule File:                   cs_vr_og.txt.log.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                            Not in use
Delta:                            Not in use
Lambda:                           Not in use
OU:                               Not in use
Using VarRates:                  True
Tags:	1
	ants	181	Leptanilla_sp. Leptanilla_GRE01 Leptanilla_RSA01 Onychomyrmex_hedleyi Prionopelta_sp.2 Prionopelta_MAD01 Amblyopone_mutica Amblyopone_pallipes Mystrium_rogeri Mystrium_mysticum Probolomyrmex_tani Probolomyrmex_sp. Proceratium_sp.1 Proceratium_stictum Platythyrea_punctata Platythyrea_mocquerysi Simopelta_cf_pergandei Dinoponera_gigantea Thaumatomyrmex_atrox Hypoponera_sakalava Hypoponera_inexorata Hypoponera_opacior Centromyrmex_feae Centromyrmex_sellaris Plectroctena_ugandensis Diacamma_sp. Pachycondyla_stigma Myopias_lobosa Pachycondyla_sikorae Leptogenys_diminuta Leptogenys_sp. Odontoponera_transversa Odontomachus_coquereli Odontomachus_clarus Cerapachys_Yunodorylus_sexspinus Aenictus_sp.2 Aenictus_eugenii Aenictus_sp.1 Aenictus_ceylonicus Dorylus_laevigatus Dorylus_helvolus Dorylus_wilverthi Dorylus_mayri Cerapachys_augustae Cerapachys_larvatus Labidus_spininodis Neivamyrmex_nigrescens Nomamyrmex_esenbecki Eciton_vagans Eciton_hamatum Nothomyrmecia_macrops Myrmecia_fulviculis Myrmecia_pyriformis Pseudomyrmex_gracilis Pseudomyrmex_apache Aneuretus_simoni Dolichoderus_scabridus Dolichoderus_imitator Technomyrmex_difficilis Technomyrmex_MAD05 Technomyrmex_albipes Tapinoma_opacum Tapinoma_sessile Forelius_sp. Dorymyrmex_bicolor Dorymyrmex_elegans Linepithema_keiteli Linepithema_humile Myrmelachista_sp. Brachymyrmex_depilis Brachymyrmex_sp. Paratrechina_sp. Paratrechina_hystrix Prenolepis_imparis Prenolepis_albimaculata Myrmoteras_williamsi Myrmoteras_iriodum Opisthopsis_sp. Camponotus_conithorax Camponotus_BCA01 Polyrhachis_Cyrto01 Polyrhachis_c.f._vindex Polyrhachis_Hagio01 Camponotus_maritimus Camponotus_hyatti Camponotus_ocreatus Anoplolepis_gracillipes Plagiolepis_sp. Acropyga_epedana Acropyga_acutiventris Myrmecocystus_mexicanus Lasius_alienus Myrmecocystus_flaviceps Lasius_californicus Melophorus_sp. Oecophylla_smaragdina Cataglyphis_ibericus Proformica_nasuta Polyergus_briviceps Formica_wheeleri Formica_moki Heteroponera_microps Heteroponera_panamensis Ectatomma_opaciventre Ectatomma_quadridens Rhytidoponera_chalybaea Rhytidoponera_metallica Gnamptogenys_sp. Gnamptogenys_striatula Typhlomyrmex_rogenhoferi Pogonomyrmex_maricopa Pogonomyrmex_subdentatus Myrmica_incompleta Myrmica_striolagaster Myrmica_tahoensis Aphaenogaster_albisetosa Messor_julianus Messor_andrei Aphaenogaster_swammerdami Messor_denticornis Aphaenogaster_texana Aphaenogaster_occidentalis Monomorium_ergatogyna Myrmicaria_exigua Myrmicaria_brunnea Megalomyrmex_latreillei Solenopsis_molesta Solenopsis_invicta Solenopsis_xyloni Pheidole_rhea Pheidole_hyatti Pheidole_clydei Cephalotes_unimaculatus Procryptocerus_scabriusculus Procryptocerus_batesi Basiceros_manni Eurhopalothrix_sp. Eurhopalothrix_bolaui Strumigenys_dicomas Pyramica_hoplites Pyramica_pulchella Strumigenys_sp. Wasmannia_sp. Myrmicocrypta_cf_infuscata Apterostigma_sp. Apterostigma_auriculatum Orectognathus_versicolor Daceton_armigerum Cyphomyrmex_sp. Trachymyrmex_jamaicensis Sericomyrmex_sp. Atta_sp. Trachymyrmex_arizonensis Acromyrmex_versicolor Myrmecina_graminicola Temnothorax_tricarinatus Temnothorax_rugatulus Leptothorax_muscorum_complex Leptothorax_sp. Xenomyrmex_floridanus Cardiocondyla_mauritanica Cardiocondyla_emeryi Terataner_sp. Tetramorium_validiusculum Tetramorium_hispidum Tetramorium_caespitum Dilobocondyla_sp. Eutetramorium_sp. Proatta_butteli Lophomyrmex_striatulus Ocymyrmex_picardi Monomorium_destructor Pristomyrmex_sp. Cataulacus_sp. Cataulacus_MAD02 Nesomyrmex_echinatinodis Metapone_madagascarica Crematogaster_navajoa Crematogaster_emeryana Pheidologeton_sp. Carebara_sp. 
Save Model:                      cs_vr_mods.txt
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -0.00 0.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
        AncState-1 - uniform -100.00 100.00 
Node reconstruction / fossilisation:
	MRCA ants ants
Tree Information
     Trees:                      1
     Taxa:                       182
     Sites:                      1
Iteration	Lh	Harmonic Mean	Tree No	Alpha 1	Sigma^2 1	ants Alpha	No RJ Local Branch	No RJ Local Node	
7564000	-415.361612	-421.201095	1	0.000000221227	0.072285099303	5.371100	20	4	
7568000	-421.506820	-421.202007	1	-0.000000630771	0.128527942755	5.251939	15	5	
7572000	-388.549960	-421.199460	1	-0.000000124434	0.053800110797	5.147687	21	9	
7576000	-403.109627	-421.196918	1	0.000000635338	0.086946568748	5.372981	18	11	
7580000	-407.046517	-421.194383	1	0.000000778022	0.102393184711	5.300631	21	10	
7584000	-392.707819	-421.191855	1	0.000000413576	0.057774765084	4.839551	25	11	
7588000	-400.598518	-421.189333	1	-0.000000789989	0.073671961972	5.323387	16	7	
7592000	-408.644880	-421.186817	1	0.000000340658	0.079391688545	4.597518	10	10	
7596000	-401.717481	-421.184308	1	-0.000000527893	0.043977754332	4.416659	11	11	
7600000	-414.555704	-421.181808	1	0.000000884118	0.048118039225	5.021903	23	10	
7604000	-400.136762	-421.179311	1	-0.000000725303	0.023594886443	4.532576	20	10	
7608000	-389.353863	-421.176820	1	0.000000556171	0.033151950161	4.910107	22	13	
7612000	-401.005319	-421.174336	1	-0.000000046947	0.055986164398	4.920777	13	14	
7616000	-392.923215	-421.171858	1	-0.000000202265	0.059239093741	5.044097	15	17	
7620000	-403.174334	-421.169385	1	-0.000000399841	0.076759680325	5.626594	15	12	
7624000	-390.254030	-421.166919	1	-0.000000576417	0.046588487638	5.595675	18	16	
7628000	-409.259004	-421.164459	1	0.000000941906	0.074547381503	5.446773	15	8	
7632000	-420.378885	-421.163125	1	0.000000535824	0.078870734506	5.429887	15	9	
7636000	-402.525269	-421.160677	1	0.000000865153	0.075133898095	4.775269	15	13	
7640000	-393.241864	-421.158235	1	-0.000000706060	0.045700832752	5.097289	21	15	
7644000	-394.378438	-421.155799	1	0.000000472871	0.051038942171	4.501162	21	16	
7648000	-412.312144	-421.153369	1	-0.000000033938	0.057041262941	5.357008	22	17	
7652000	-397.836471	-421.150945	1	0.000000790424	0.065124615052	4.867491	20	9	
7656000	-407.031451	-421.148526	1	-0.000000227544	0.084824530038	5.262231	15	8	
7660000	-408.775917	-421.146114	1	-0.000000972429	0.087119027599	5.323317	12	9	
7664000	-412.959541	-421.143708	1	-0.000000571043	0.084814070652	5.232921	15	11	
7668000	-416.609149	-421.141332	1	-0.000000823580	0.099623981401	4.983371	16	13	
7672000	-397.967042	-421.138937	1	-0.000000938209	0.096421070162	4.580771	16	15	
7676000	-391.867790	-421.136548	1	-0.000000506180	0.081454924484	4.843728	15	11	
7680000	-409.974087	-421.134164	1	0.000000428806	0.102235290254	4.959335	15	14	
7684000	-392.959976	-421.131786	1	0.000000269253	0.042452071119	4.349392	20	15	
7688000	-400.031039	-421.129413	1	0.000000981816	0.070817329166	4.584209	19	10	
7692000	-385.934560	-421.127047	1	0.000000645455	0.071480692743	4.644693	16	15	
7696000	-403.925864	-421.124685	1	0.000000127984	0.091601829250	5.282708	8	13	
7700000	-407.224620	-421.122330	1	-0.000000904908	0.106785851468	5.079944	17	11	
7704000	-402.516843	-421.119979	1	0.000000891129	0.091574001746	4.999384	18	15	
7708000	-394.882323	-421.117635	1	0.000000156295	0.057176012845	4.739409	18	11	
7712000	-389.972931	-421.115296	1	-0.000000387924	0.053551202869	4.995456	18	19	
7716000	-408.358182	-421.112962	1	-0.000000271898	0.072912048963	5.054564	17	11	
7720000	-408.622292	-421.110634	1	0.000000348061	0.103752448040	4.856247	14	12	
7724000	-397.577158	-421.108311	1	-0.000000179162	0.071807339339	4.867029	19	11	
7728000	-407.430934	-421.105993	1	-0.000000981278	0.096481242163	5.303117	14	14	
7732000	-409.198836	-421.103681	1	-0.000000831034	0.112112549964	5.213124	14	9	
7736000	-394.916047	-421.101374	1	-0.000000953454	0.070059796714	4.542021	25	12	
7740000	-397.035071	-421.099073	1	0.000000247248	0.080579101996	5.158295	19	18	
7744000	-404.980895	-421.096777	1	-0.000000312651	0.114081334003	4.735151	17	11	
7748000	-407.770069	-421.094486	1	-0.000000932086	0.087383310731	5.151326	17	9	
7752000	-407.765602	-421.092200	1	-0.000000188792	0.066524881022	5.461713	17	15	
7756000	-395.638715	-421.089919	1	0.000000667076	0.075549766982	5.157435	19	12	
7760000	-401.700455	-421.087644	1	0.000000263226	0.084346768815	4.985467	24	11	
7764000	-409.019205	-421.085374	1	-0.000000026319	0.075195511657	5.024512	17	13	
7768000	-389.160366	-421.083109	1	0.000000943584	0.071016767336	4.970973	18	10	
7772000	-403.375686	-421.080849	1	0.000000220338	0.096855060795	4.996756	15	12	
7776000	-404.682358	-421.078594	1	-0.000000967457	0.071578928119	4.823283	17	15	
7780000	-406.965240	-421.076345	1	0.000000341708	0.095450944167	5.008950	24	9	
7784000	-403.231648	-421.074100	1	0.000000475184	0.065815770514	5.102964	21	14	
7788000	-407.410610	-421.071860	1	-0.000000430114	0.071652946149	5.105524	21	16	
7792000	-406.564202	-421.069626	1	0.000000919333	0.096609388460	5.016112	22	10	
7796000	-400.193539	-421.067396	1	-0.000000858231	0.105001229251	5.044616	16	12	
7800000	-404.286044	-421.065171	1	-0.000000706800	0.084052758954	4.885879	10	13	
7804000	-402.159083	-421.062951	1	-0.000000535090	0.083261725460	5.075973	17	13	
7808000	-402.065902	-421.060737	1	0.000000372157	0.073739777346	4.964291	15	10	
7812000	-407.090276	-421.058527	1	0.000000614254	0.096445020868	5.336654	17	13	
7816000	-404.301313	-421.056322	1	-0.000000143885	0.088892070998	5.234633	16	12	
7820000	-418.961083	-421.054392	1	0.000000478461	0.131386603669	4.986764	15	17	
7824000	-406.561981	-421.052197	1	0.000000214302	0.102657826349	4.551285	15	13	
7828000	-391.896479	-421.050006	1	-0.000000582486	0.077036983354	4.858489	16	12	
7832000	-391.221953	-421.047821	1	0.000000556423	0.075911557134	5.013832	17	12	
7836000	-406.872349	-421.045640	1	-0.000000859334	0.100252361523	4.954475	23	8	
7840000	-393.177914	-421.043463	1	-0.000000886531	0.076899770286	4.963403	23	9	
7844000	-401.844350	-421.041292	1	-0.000000117306	0.107061474304	5.187514	19	7	
7848000	-388.125078	-421.039125	1	-0.000000448400	0.062545717665	4.733549	20	12	
7852000	-406.171197	-421.036963	1	0.000000274784	0.118169319066	5.043169	22	7	
7856000	-400.793691	-421.034805	1	-0.000000198421	0.100201871297	5.146368	19	9	
7860000	-405.650673	-421.032652	1	0.000000349659	0.089933273683	5.221924	18	11	
7864000	-406.837795	-421.030504	1	-0.000000429612	0.081122587726	4.702074	17	12	
7868000	-405.353405	-421.028361	1	0.000000728632	0.091399259202	5.338123	19	8	
7872000	-395.960189	-421.026222	1	0.000000838687	0.067573837631	5.032028	16	14	
7876000	-395.995306	-421.024087	1	0.000000979635	0.068688906903	4.842754	18	10	
7880000	-386.767702	-421.021957	1	0.000000542198	0.069193208154	4.584065	24	12	
7884000	-400.232665	-421.019832	1	0.000000468047	0.103341817626	5.125057	15	10	
7888000	-411.601040	-421.017711	1	-0.000000546869	0.112490324402	5.117814	24	4	
7892000	-392.901922	-421.015595	1	-0.000000695247	0.084515701487	5.415146	21	10	
7896000	-388.812096	-421.013483	1	0.000000238703	0.082593856163	5.055118	21	8	
7900000	-400.243382	-421.011375	1	0.000000250235	0.085245332955	4.773103	17	14	
7904000	-398.710317	-421.009272	1	-0.000000977746	0.107132282732	4.766618	20	12	
7908000	-394.959665	-421.007173	1	0.000000456992	0.099540835893	4.719191	17	9	
7912000	-402.501077	-421.005079	1	-0.000000095602	0.099127679758	4.573538	26	11	
7916000	-393.305062	-421.002989	1	-0.000000561836	0.085765737812	4.796303	20	13	
7920000	-399.442340	-421.000904	1	0.000000309044	0.078446745459	4.392556	21	12	
7924000	-392.334787	-420.998823	1	-0.000000555303	0.066501579851	4.732395	16	16	
7928000	-389.484296	-420.996746	1	0.000000565627	0.069386800282	4.494397	18	17	
7932000	-419.639670	-420.995207	1	-0.000000772450	0.114176790604	4.682691	17	11	
7936000	-401.097073	-420.993139	1	-0.000000878914	0.082903370385	5.013683	18	15	
7940000	-411.263778	-420.991075	1	0.000000381221	0.126591352622	4.969872	28	6	
7944000	-414.963198	-420.989020	1	0.000000501271	0.116795455285	4.909917	19	11	
7948000	-405.902112	-420.986965	1	0.000000762708	0.081936080813	4.920268	15	14	
7952000	-411.756474	-420.984914	1	0.000000693852	0.101155053057	5.152494	16	8	
7956000	-391.079487	-420.982867	1	-0.000000677928	0.070467656733	4.982130	18	16	
7960000	-399.074491	-420.980824	1	-0.000000525617	0.071730517908	4.602827	21	14	
7964000	-402.216060	-420.978785	1	0.000000248366	0.119516576567	4.865442	19	6	
7968000	-398.858733	-420.976750	1	0.000000215705	0.130938559516	4.936495	16	9	
7972000	-399.445017	-420.974720	1	0.000000931143	0.094785829868	4.820804	15	9	
7976000	-398.984247	-420.972694	1	-0.000000906537	0.131500852677	4.837354	22	9	
7980000	-401.515085	-420.970671	1	0.000000779169	0.114198349229	4.789588	21	10	
7984000	-400.959689	-420.968653	1	0.000000305526	0.094463107240	5.010874	20	10	
7988000	-404.168210	-420.966639	1	-0.000000900180	0.105027463670	5.073047	20	7	
7992000	-403.104618	-420.964629	1	0.000000192393	0.081873800091	4.545711	23	11	
7996000	-391.740462	-420.962623	1	0.000000163604	0.055761921751	4.455277	20	16	
8000000	-394.614921	-420.960621	1	-0.000000398876	0.056727076435	4.781573	16	15	
8004000	-400.541610	-420.958623	1	-0.000000430913	0.065551810569	4.759678	20	10	
8008000	-401.467284	-420.956629	1	-0.000000937420	0.099340610986	5.126048	21	7	
8012000	-392.624610	-420.954639	1	-0.000000784368	0.075738641927	4.943237	13	11	
8016000	-391.639142	-420.952653	1	0.000000632970	0.077569148410	4.912429	18	11	
8020000	-397.216835	-420.950671	1	0.000000313957	0.050899323184	5.292777	16	15	
8024000	-403.264968	-420.948693	1	-0.000000285858	0.087108919207	5.139497	18	9	
8028000	-395.497995	-420.946718	1	-0.000000442447	0.095748818033	5.028542	13	12	
8032000	-405.545182	-420.944748	1	-0.000000389034	0.078544736960	5.089302	21	11	
8036000	-397.579804	-420.942781	1	-0.000000859263	0.077508608858	4.739621	18	9	
8040000	-399.608389	-420.940818	1	0.000000998228	0.073025279244	5.040098	19	9	
8044000	-403.116696	-420.938860	1	0.000000461553	0.105401294951	4.717300	20	13	
8048000	-405.770155	-420.936905	1	-0.000000998595	0.104092747606	5.228127	13	9	
8052000	-409.146773	-420.934953	1	0.000000739387	0.087789843807	5.172720	18	15	
8056000	-403.864175	-420.933006	1	0.000000292745	0.116812596493	4.970289	19	6	
8060000	-404.481393	-420.931062	1	-0.000000182769	0.080292840441	5.091003	21	8	
8064000	-396.712485	-420.929122	1	-0.000000623656	0.084233904738	4.981798	14	10	
8068000	-400.009483	-420.927186	1	-0.000000990066	0.086502710611	5.166348	10	9	
8072000	-416.647881	-420.925281	1	-0.000000345225	0.132112530389	5.136824	21	6	
8076000	-398.881930	-420.923352	1	-0.000000480597	0.095168151121	5.037580	23	9	
8080000	-405.201955	-420.921427	1	0.000000131937	0.090657824192	5.010323	15	9	
8084000	-392.700619	-420.919506	1	-0.000000941357	0.075320374335	5.067090	27	12	
8088000	-415.463646	-420.917597	1	0.000000399844	0.106592554810	5.516392	19	8	
8092000	-403.932688	-420.915683	1	-0.000000650998	0.101114445299	5.296215	16	9	
8096000	-403.579730	-420.913772	1	0.000000651448	0.074313712614	4.825295	20	11	
8100000	-397.546991	-420.911866	1	-0.000000448644	0.080615416981	4.731575	17	10	
8104000	-403.409601	-420.909963	1	0.000000708296	0.106544547985	5.844697	18	9	
8108000	-393.385897	-420.908064	1	-0.000000615722	0.056795324486	5.182038	20	15	
8112000	-388.671078	-420.906168	1	0.000000076142	0.037970121630	4.866539	22	12	
8116000	-399.927793	-420.904276	1	-0.000000771826	0.059393993487	5.112946	28	9	
8120000	-393.595085	-420.902387	1	-0.000000293027	0.058423136583	5.102297	22	8	
8124000	-389.002387	-420.900502	1	-0.000000554636	0.039363930083	5.151449	21	17	
8128000	-398.592840	-420.898621	1	0.000000697513	0.058242014292	5.074007	19	11	
8132000	-409.797375	-420.896743	1	0.000000009905	0.114889004684	5.297244	14	7	
8136000	-403.349345	-420.894868	1	-0.000000849491	0.088989719073	4.374652	17	9	
8140000	-415.658876	-420.893007	1	-0.000000746240	0.095409542534	5.624443	17	8	
8144000	-421.965223	-420.896587	1	-0.000000799391	0.090239668249	5.537347	13	7	
8148000	-407.909338	-420.894723	1	-0.000000227689	0.083579962961	5.208372	17	14	
8152000	-411.596882	-420.892862	1	0.000000520896	0.086588895441	5.230145	20	11	
8156000	-402.033725	-420.891005	1	-0.000000676432	0.093339174986	5.062146	13	10	
8160000	-416.946436	-420.889188	1	0.000000253595	0.063587046723	5.602936	23	13	
8164000	-404.056116	-420.887338	1	0.000000335505	0.079213490779	5.144086	17	13	
8168000	-409.255157	-420.885491	1	0.000000051418	0.084331584875	5.333610	15	10	
8172000	-410.750077	-420.883648	1	0.000000436654	0.095404348593	5.558087	14	8	
8176000	-404.922910	-420.881808	1	0.000000227627	0.065982731463	4.958027	22	8	
8180000	-402.323804	-420.879971	1	0.000000870313	0.057439901210	4.684260	15	10	
8184000	-411.631510	-420.878138	1	-0.000000422565	0.098780725553	5.094861	8	7	
8188000	-397.838294	-420.876308	1	0.000000699284	0.054697490891	4.813455	20	13	
8192000	-403.164936	-420.874482	1	-0.000000752640	0.065550200867	4.980203	24	9	
8196000	-396.127045	-420.872659	1	-0.000000636450	0.079828339349	4.905325	20	15	
8200000	-399.559709	-420.870839	1	-0.000000252153	0.064922765541	5.004914	16	11	
8204000	-390.026019	-420.869022	1	0.000000952445	0.050248142418	5.157445	27	14	
8208000	-394.675974	-420.867209	1	-0.000000142809	0.061385376126	4.932134	23	10	
8212000	-402.549881	-420.865399	1	-0.000000712233	0.102622565246	5.214843	13	11	
8216000	-406.595966	-420.863592	1	0.000000261333	0.063874691806	5.449102	18	8	
8220000	-399.546241	-420.861789	1	0.000000094274	0.047505654446	4.566445	17	14	
8224000	-420.083387	-420.860816	1	0.000000700762	0.084368294891	5.349453	19	10	
8228000	-400.026472	-420.859019	1	-0.000000380821	0.095509245105	4.716665	28	8	
8232000	-405.944454	-420.857225	1	0.000000383162	0.067468698994	4.962064	19	8	
8236000	-404.139603	-420.855435	1	0.000000707564	0.079151262888	5.948362	17	8	
8240000	-407.791426	-420.853647	1	0.000000004981	0.052288429823	5.127999	17	11	
8244000	-398.900251	-420.851863	1	0.000000567310	0.052063596771	4.656103	28	12	
8248000	-413.678703	-420.850084	1	-0.000000136034	0.073892548074	5.078487	20	15	
8252000	-387.032153	-420.848306	1	0.000000518117	0.023230197248	4.782228	22	15	
8256000	-402.136426	-420.846531	1	-0.000000629565	0.033253596170	4.855121	27	10	
8260000	-412.740945	-420.844760	1	0.000000262180	0.035277383830	4.977079	26	12	
8264000	-407.413336	-420.842992	1	-0.000000395900	0.017789564397	4.810387	25	10	
8268000	-403.867670	-420.841227	1	-0.000000994094	0.021358832136	4.680870	21	11	
8272000	-401.023530	-420.839464	1	0.000000309702	0.019825476626	4.836293	21	15	
8276000	-402.039973	-420.837705	1	-0.000000552683	0.023342016314	4.350755	21	11	
8280000	-392.022658	-420.835950	1	0.000000060725	0.017497596829	4.536575	26	11	
8284000	-402.413041	-420.834197	1	-0.000000988667	0.028255594733	4.776548	17	10	
8288000	-396.300852	-420.832447	1	0.000000004023	0.013373010770	4.578315	22	12	
8292000	-389.608259	-420.830700	1	-0.000000848879	0.012230172097	4.275616	22	16	
8296000	-398.202966	-420.828957	1	0.000000582167	0.010617895754	4.414656	21	11	
8300000	-396.378012	-420.827216	1	-0.000000580303	0.011647147247	4.650804	28	12	
8304000	-383.459768	-420.825478	1	0.000000148836	0.015642198639	4.637532	25	10	
8308000	-393.559724	-420.823744	1	-0.000000067716	0.020811329875	4.769653	24	9	
8312000	-406.283556	-420.822012	1	-0.000000947824	0.036566993871	4.949500	20	8	
8316000	-405.617378	-420.820283	1	-0.000000675855	0.038282746827	4.900728	14	11	
8320000	-407.654315	-420.818558	1	0.000000159121	0.043590772902	4.953922	14	10	
8324000	-409.204769	-420.816835	1	-0.000000484932	0.038790472545	4.644058	15	14	
8328000	-397.808143	-420.815115	1	-0.000000950528	0.028914038668	4.312211	24	14	
8332000	-404.996491	-420.813399	1	0.000000087479	0.036051418124	4.691296	13	16	
8336000	-409.945974	-420.811685	1	0.000000511564	0.032200793054	4.726942	17	14	
8340000	-390.421027	-420.809974	1	-0.000000080266	0.022120405687	4.900428	17	16	
8344000	-388.461158	-420.808266	1	0.000000786238	0.028796700782	4.484008	16	12	
8348000	-399.251676	-420.806561	1	0.000000401493	0.028269457676	4.684473	22	11	
8352000	-402.456123	-420.804859	1	0.000000160011	0.032228253909	4.570737	23	12	
8356000	-408.674541	-420.803160	1	0.000000156029	0.041172785579	5.071449	14	12	
8360000	-382.093626	-420.801463	1	0.000000756912	0.034721880221	5.048460	25	9	
8364000	-398.982969	-420.799770	1	-0.000000335743	0.032700905701	4.962128	21	12	
8368000	-390.487091	-420.798079	1	0.000000009566	0.021114306849	4.763638	28	14	
8372000	-397.825591	-420.796392	1	-0.000000878642	0.021617769247	4.931948	14	17	
8376000	-394.571112	-420.794707	1	0.000000851849	0.020238064456	4.859140	17	13	
8380000	-406.666173	-420.793025	1	-0.000000884842	0.038581951941	4.539554	10	9	
8384000	-397.872964	-420.791345	1	0.000000571797	0.021908780868	4.410190	12	13	
8388000	-395.827309	-420.789669	1	-0.000000329521	0.025907392941	4.659239	18	12	
8392000	-386.611164	-420.787995	1	0.000000638427	0.019879520502	4.559609	21	14	
8396000	-393.770766	-420.786324	1	0.000000803613	0.016156343076	4.473822	21	10	
8400000	-397.123003	-420.784656	1	-0.000000272991	0.017900603334	4.590074	17	11	
8404000	-396.577575	-420.782991	1	-0.000000187494	0.018373356406	4.776009	11	11	
8408000	-392.082988	-420.781329	1	0.000000066934	0.018676022574	4.781458	18	13	
8412000	-393.611232	-420.779669	1	-0.000000679034	0.026610006786	4.912887	23	15	
8416000	-401.756364	-420.778012	1	0.000000929723	0.032002670721	4.840945	20	11	
8420000	-400.761205	-420.776358	1	0.000000380623	0.032944684455	5.004283	21	16	
8424000	-397.239198	-420.774706	1	0.000000536790	0.022136144002	4.745211	23	9	
8428000	-382.134035	-420.773057	1	-0.000000637674	0.012874136850	4.506997	19	17	
8432000	-384.734178	-420.771411	1	0.000000917351	0.020583107449	4.508372	21	13	
8436000	-385.277128	-420.769768	1	0.000000439347	0.024131376293	4.781926	26	12	
8440000	-392.608282	-420.768127	1	-0.000000054706	0.012131472421	4.525172	22	12	
8444000	-388.823720	-420.766489	1	0.000000493156	0.011188899434	4.369148	16	13	
8448000	-389.137721	-420.764854	1	-0.000000134793	0.010587601507	4.259942	27	14	
8452000	-382.098507	-420.763221	1	-0.000000529604	0.008011909356	3.877655	22	21	
8456000	-376.559064	-420.761591	1	0.000000502445	0.007780300596	4.244323	20	21	
8460000	-392.320007	-420.759964	1	-0.000000173735	0.009564581611	4.585649	23	15	
8464000	-388.301202	-420.758339	1	0.000000661139	0.014035360659	4.627958	21	14	
8468000	-394.053794	-420.756717	1	-0.000000155702	0.021162984623	4.610061	24	12	
8472000	-387.217480	-420.755098	1	-0.000000490124	0.017997925130	3.973296	23	13	
8476000	-396.018872	-420.753481	1	-0.000000811817	0.018591104735	4.815196	14	14	
8480000	-393.683116	-420.751867	1	-0.000000020140	0.020669637573	4.637905	15	16	
8484000	-397.930228	-420.750255	1	-0.000000157864	0.013753437218	4.588221	16	13	
8488000	-406.094351	-420.748646	1	0.000000638759	0.009268376454	4.426078	15	14	
8492000	-391.569117	-420.747039	1	0.000000119618	0.015478954551	4.752404	17	16	
8496000	-401.574810	-420.745436	1	-0.000000151165	0.015659928322	4.657949	17	11	
8500000	-396.951890	-420.743834	1	-0.000000074384	0.010492231241	4.643952	12	13	
8504000	-391.274260	-420.742236	1	-0.000000965830	0.009521992689	4.683194	19	13	
8508000	-399.817902	-420.740639	1	0.000000248632	0.008468058578	4.816227	16	16	
8512000	-388.905256	-420.739046	1	-0.000000115590	0.009527943633	4.876129	17	17	
8516000	-400.644261	-420.737455	1	0.000000055031	0.007950721899	4.256908	16	14	
8520000	-396.139655	-420.735866	1	-0.000000652975	0.010046379069	4.621487	20	12	
8524000	-387.410145	-420.734280	1	0.000000527342	0.008666283077	4.350584	17	14	
8528000	-394.367887	-420.732697	1	0.000000668156	0.009342815715	4.814371	18	9	
8532000	-392.994733	-420.731116	1	0.000000354259	0.007587994013	4.305495	18	12	
8536000	-390.260236	-420.729537	1	-0.000000876317	0.004031697943	4.167043	18	14	
8540000	-386.743403	-420.727961	1	-0.000000656745	0.009671929146	4.402918	22	12	
8544000	-394.095450	-420.726387	1	-0.000000935658	0.015528464414	4.500350	20	12	
8548000	-389.314843	-420.724816	1	0.000000191953	0.010548955219	4.374765	25	13	
8552000	-403.070283	-420.723248	1	0.000000601336	0.011453635616	4.238145	17	11	
8556000	-394.134844	-420.721682	1	-0.000000366902	0.006784209064	4.677922	18	13	
8560000	-399.942349	-420.720118	1	0.000000575568	0.008052628800	4.105776	12	13	
8564000	-392.962085	-420.718557	1	-0.000000092253	0.007489962207	4.405296	14	13	
8568000	-389.312154	-420.716998	1	-0.000000936274	0.006903719712	4.263288	18	14	
8572000	-392.488198	-420.715441	1	-0.000000538297	0.009625923948	4.272653	16	14	
8576000	-391.749547	-420.713887	1	0.000000884020	0.015639380632	4.639002	20	14	
8580000	-393.015418	-420.712336	1	-0.000000061288	0.009387906001	4.606946	19	21	
8584000	-386.758294	-420.710786	1	0.000000320405	0.010604902785	4.644059	21	15	
8588000	-388.976321	-420.709240	1	0.000000951020	0.011373366314	4.650005	19	16	
8592000	-393.925972	-420.707695	1	-0.000000235402	0.018339422136	4.651471	13	16	
8596000	-402.206877	-420.706153	1	-0.000000013939	0.013184833617	4.557173	16	13	
8600000	-393.388957	-420.704614	1	0.000000699641	0.010699735204	4.421857	26	17	
8604000	-392.164337	-420.703076	1	-0.000000734149	0.010561953617	4.357275	21	14	
8608000	-393.182539	-420.701541	1	0.000000783314	0.012315139563	4.648890	19	14	
8612000	-400.502830	-420.700009	1	0.000000886017	0.012219832492	4.383297	25	15	
8616000	-398.426029	-420.698479	1	0.000000134112	0.010651540445	4.619113	21	17	
8620000	-410.815362	-420.696951	1	-0.000000076889	0.013869042953	4.802823	17	17	
8624000	-402.020974	-420.695425	1	0.000000839318	0.013352425496	4.677429	22	9	
